villcode,county,town,name,2020_tpp_votes,2020_total_votes,2020_tpp_rate,2022_tpp_votes,2022_total_votes,2022_tpp_rate,2022_tpp_candidates,2022_tpp_elected,2024_tpp_votes,2024_total_votes,2024_tpp_rate,2024pres_tpp_votes,2024pres_total_votes,2024pres_tpp_rate,party_rate_change
68000110010,桃園市,新屋區,石磊里,144,1478,9.74,0,1293,0,,,392,1562,25.1,491,1592,30.84,15.36
68000110009,桃園市,新屋區,東明里,105,1082,9.7,0,900,0,,,246,1050,23.43,299,1067,28.02,13.73
68000110011,桃園市,新屋區,下埔里,40,549,7.29,0,524,0,,,111,535,20.75,148,549,26.96,13.46
68000110004,桃園市,新屋區,清華里,295,2870,10.28,0,2575,0,,,695,2929,23.73,880,2980,29.53,13.45
68000110006,桃園市,新屋區,埔頂里,181,1809,10.01,0,1379,0,,,412,1767,23.32,550,1807,30.44,13.31
68000110016,桃園市,新屋區,永安里,139,1627,8.54,0,1502,0,,,336,1555,21.61,423,1584,26.7,13.07
68000110014,桃園市,新屋區,赤欄里,88,964,9.13,0,820,0,,,203,917,22.14,259,935,27.7,13.01
68000110007,桃園市,新屋區,九斗里,161,1657,9.72,0,1392,0,,,353,1558,22.66,447,1590,28.11,12.94
68000110005,桃園市,新屋區,頭洲里,345,3017,11.44,0,2510,0,,,786,3228,24.35,1039,3279,31.69,12.91
68000110019,桃園市,新屋區,蚵間里,59,641,9.2,0,682,0,,,135,613,22.02,173,633,27.33,12.82
68000110002,桃園市,新屋區,新生里,387,2949,13.12,0,2329,0,,,750,2910,25.77,952,2977,31.98,12.65
68000110001,桃園市,新屋區,新屋里,231,2047,11.28,0,1626,0,,,442,1956,22.6,561,1977,28.38,11.32
68000110023,桃園市,新屋區,望間里,66,1013,6.52,0,880,0,,,168,948,17.72,230,959,23.98,11.2
68000110003,桃園市,新屋區,後湖里,131,1123,11.67,0,982,0,,,233,1032,22.58,306,1061,28.84,10.91
68000110012,桃園市,新屋區,下田里,108,1216,8.88,0,937,0,,,234,1189,19.68,304,1211,25.1,10.8
68000110020,桃園市,新屋區,槺榔里,65,726,8.95,0,716,0,,,136,691,19.68,178,708,25.14,10.73
68000110013,桃園市,新屋區,石牌里,74,687,10.77,0,592,0,,,134,630,21.27,180,641,28.08,10.5
68000110021,桃園市,新屋區,後庄里,74,792,9.34,0,647,0,,,147,744,19.76,184,774,23.77,10.42
68000110015,桃園市,新屋區,永興里,62,712,8.71,0,704,0,,,133,721,18.45,175,734,23.84,9.74
68000110022,桃園市,新屋區,大坡里,85,929,9.15,0,906,0,,,167,886,18.85,200,903,22.15,9.7
68000110008,桃園市,新屋區,社子里,106,1021,10.38,0,968,0,,,186,966,19.25,244,985,24.77,8.87
68000110017,桃園市,新屋區,笨港里,79,762,10.37,0,790,0,,,137,712,19.24,181,730,24.79,8.87
68000110018,桃園市,新屋區,深圳里,34,458,7.42,0,502,0,,,66,455,14.51,115,467,24.63,7.09
