"00","000","01","000","0000","1","鄭天財Sra．Kacaw","1","1","0451216","63","臺灣省","大學","Y","*"," "
"00","000","01","000","0000","2","巫化．巴阿立佑司","348","2","0540307","54","臺灣省","碩士","N"," "," "
"00","000","01","000","0000","3","黃仁","1","1","0510413","57","臺灣省","碩士","N"," "," "
"00","000","01","000","0000","4","高潞．以用．巴魕剌Kawlo．Iyun．Pacidal","356","2","0660409","42","臺北市","大學","N"," "," "
"00","000","01","000","0000","5","曾美華","346","2","0640415","44","臺灣省","大學","N"," "," "
"00","000","01","000","0000","6","楊進福","999","1","0460101","62","臺灣省","碩士","N"," "," "
"00","000","01","000","0000","7","達佶祐．卡造Takiyo．Kacaw","342","1","0580207","50","臺灣省","碩士","N"," "," "
"00","000","01","000","0000","8","張寶美Ungo．Panay","342","2","0550405","53","臺灣省","高中(職)","N"," "," "
"00","000","01","000","0000","9","陳瑩","16","2","0611115","47","臺灣省","碩士","Y","*"," "
"00","000","01","000","0000","10","廖國棟Sufin．Siluko","1","1","0440108","64","臺灣省","大學","Y","*"," "
